brand_folder,brand,rank,days_running,started_running,display_format,cta_type,headline,primary_text,card_text,landing_url,foreplay_url,foreplay_id,images,page
09_ClickFunnels,ClickFunnels,15,9,2026-09-08,IMAGE,SIGN_UP,Booked out but still burning out?,"You're fully booked. So why doesn't it feel like enough?

Because half those calls are going now here. Tire-kickers who want to be convinced. No-shows who ghost you. People who ask your price and disappear.

You don't have a lead problem. You have a filter problem.

And there is one thing sitting in front of the calendars of coaches who only talk to serious buyers. We are showing you exactly what it is in this free live training.

Join us to see how coaches are filling their calendars with clients who are ready to buy.",,https://www.clickfunnels.com/ready,https://app.foreplay.co/discovery?ad=lDB6B3iBISdauO5d26Wx,lDB6B3iBISdauO5d26Wx,https://r2.foreplay.co/9a82dff20da5319caf5556ab86232b0fe8c79af3ecdafc18e2bd53d5cac7d180.png,
10_Descript,Descript,1,482,2025-05-23,DCO,LEARN_MORE,"Make content, fast as lighting.⚡️","Whether you’re a solo creator or full marketing team, editing video shouldn’t be rocket science. Now it’s as easy as typing!",,https://www.descript.com/,https://app.foreplay.co/discovery?ad=RFebidrx1joWS1uirGq5,RFebidrx1joWS1uirGq5,https://r2.foreplay.co/24174379598835490/72dafaf57f393d4dc8a8bd4ab0ace47e.jpg; https://r2.foreplay.co/24174379598835490/7d10dc572640b27fff88a84592312287.jpg,
10_Descript,Descript,2,476,2025-05-29,DCO,LEARN_MORE,Elevate your content without the learning curve.,"Struggling to create professional videos on a tight budget? You don’t need complicated software or expensive hires. Get Descript and you can:

✅ Edit video by typing words
✅ Get instant studio quality
✅ Create content 5X faster
✅ Add captions automatically",,http://descript.com/,https://app.foreplay.co/discovery?ad=rm8UNlD1HPNrWLDnuPOX,rm8UNlD1HPNrWLDnuPOX,https://r2.foreplay.co/24037628219188430/b056d578d2b70a0eb64f5ec509f7bcdf.jpg; https://r2.foreplay.co/24037628219188430/f85e4e32026f98a912608e816006805c.jpg,
10_Descript,Descript,3,414,2025-07-30,DCO,LEARN_MORE,Never edit alone,AI has the skill and judgement to make the video you want. Meet Underlord.,,https://www.descript.com/underlord,https://app.foreplay.co/discovery?ad=U7TlsuiwsMgi1gkvRNL6,U7TlsuiwsMgi1gkvRNL6,https://r2.foreplay.co/24139901065677490/16ac98fddc2d7a289f22a950ce15e00f.jpg; https://r2.foreplay.co/24139901065677490/6d3841131cd423cd9386db09a3cf7e45.jpg,
10_Descript,Descript,4,414,2025-07-30,DCO,LEARN_MORE,Never edit alone,AI has the skill and judgement to make the video you want. Meet Underlord.,,https://www.descript.com/underlord,https://app.foreplay.co/discovery?ad=BgdCdQhkY2itIH0U0Txx,BgdCdQhkY2itIH0U0Txx,https://r2.foreplay.co/24535804959377630/219237a70c845b2a263e8f9fa4195731.jpg; https://r2.foreplay.co/24535804959377630/4f4069dba91c9019453b779f1d996b7c.jpg,
10_Descript,Descript,5,407,2025-08-06,DCO,LEARN_MORE,Edit Like a Pro With Descript,"Edit audio, video, text & layout - with one AI-powered tool.

Descript uses AI to recreate your voice.

Just type what you meant to say - and the tool generates those lines in your voice. 

No retakes. No rescheduling. 

You can also:

✅ Remove background noise.

✅ Delete filler words like “um” or “you know”.

✅ Edit and collaborate in real time.

✅ Add captions to your videos in seconds.

Less time editing. More time creating. 

Try Descript free - and make your next video 10x faster.",,http://descript.com/,https://app.foreplay.co/discovery?ad=jR6QScWp6My7fWJMSQUV,jR6QScWp6My7fWJMSQUV,https://r2.foreplay.co/24172034519113770/1cffb0c095dec4496d3fd2734b05a8f3.jpg; https://r2.foreplay.co/24172034519113770/3986c5c709dfd1f2154152511caa38a6.jpg; https://r2.foreplay.co/24172034519113770/3c8e55d4125be29ce59f117608989eba.jpg; https://r2.foreplay.co/24172034519113770/45fe68ef4c4a1b5b807d4327381ab3b7.jpg,
10_Descript,Descript,6,401,2025-08-12,DCO,LEARN_MORE,Start editing today.,"Focus on your creative ideas, not the tools. ⭐ Descript makes editing videos and podcasts as easy as typing. Create with confidence.",,https://descript.com/,https://app.foreplay.co/discovery?ad=1bdGFCrCBHiKnyNLBDUm,1bdGFCrCBHiKnyNLBDUm,https://r2.foreplay.co/30849268151383150/b69df2cda43bba9c46d277b902943deb.jpg; https://r2.foreplay.co/30849268151383150/3a545cfd9d87924a51b71bd79519da29.jpg; https://r2.foreplay.co/30849268151383150/1bb5fbd3fed170fe1c4ad3485022b129.jpg,
11_CapCut,CapCut,1,371,2025-09-11,IMAGE,DOWNLOAD,"Create Stunning Videos Anytime, Anywhere",Bring your ideas to life with powerful yet easy-to-use editing tools.,,http://itunes.apple.com/app/id1500855883,https://app.foreplay.co/discovery?ad=fLKKezGVgBTR5kNzzQ9Q,fLKKezGVgBTR5kNzzQ9Q,https://r2.foreplay.co/31262861466662830/33d0de317c743a3c1ff7bab5bad57c47.jpg,
11_CapCut,CapCut,2,360,2025-09-22,IMAGE,LEARN_MORE,CapCut Desktop for E-Commerce,"CapCut makes editing easy. Add effects, filters, music & auto-captions. Quick, creative edits with 10M+ assets. Share fast!",,https://capcut-yt.onelink.me/W3Oy/ed8oqhu1,https://app.foreplay.co/discovery?ad=G5wwJOnqUrSnJ16Okbpp,G5wwJOnqUrSnJ16Okbpp,https://r2.foreplay.co/24522498800768070/346b103aa190577cf383cc93f8125b3b.jpg,
11_CapCut,CapCut,3,356,2025-09-26,IMAGE,LEARN_MORE,CapCut Desktop All-In-one editor for SMBs,"CapCut makes editing easy. Add effects, filters, music & auto-captions. Quick, creative edits with 10M+ assets. Share fast!",,https://capcut-yt.onelink.me/W3Oy/ed8oqhu1,https://app.foreplay.co/discovery?ad=aRxvWdWmQoMm4RgzoBYD,aRxvWdWmQoMm4RgzoBYD,https://r2.foreplay.co/25345099608407230/c8df43026af54a76a37a0a90478b662a.jpg,
11_CapCut,CapCut,4,348,2025-10-04,DCO,LEARN_MORE,Create Now,CapCut Desktop All-in-one editor for SMBs,,https://capcut-yt.onelink.me/W3Oy/xk2smp42,https://app.foreplay.co/discovery?ad=Dboy8UYxYNodYvyMjLFj,Dboy8UYxYNodYvyMjLFj,https://r2.foreplay.co/24618566177753390/5175591dda0895f73be307b41212ff7c.jpg; https://r2.foreplay.co/24618566177753390/4ec8c521c6d3ca5d0912b6f5bf3af9b6.jpg,
11_CapCut,CapCut,5,343,2025-10-09,DCO,LEARN_MORE,Create Now,CapCut Desktop All-in-one editor for SMBs,,https://capcut-yt.onelink.me/W3Oy/xk2smp42,https://app.foreplay.co/discovery?ad=Dp9UsFiD48E42y8gsl0K,Dp9UsFiD48E42y8gsl0K,https://r2.foreplay.co/24665787616417290/f660f9de64e178ecb14a047d3c1a462a.jpg; https://r2.foreplay.co/24665787616417290/21cf85bea2160db683f06f059dcbbbe6.jpg,
11_CapCut,CapCut,6,343,2025-10-09,DCO,LEARN_MORE,Create Now,Win Black Friday with CapCut Desktop,,https://capcut-yt.onelink.me/W3Oy/uvhjp04v,https://app.foreplay.co/discovery?ad=3BdljGRNoG8IXXfZeVH2,3BdljGRNoG8IXXfZeVH2,https://r2.foreplay.co/24520607117610730/a83e24b4030db899a388d21b378bb841.jpg; https://r2.foreplay.co/24520607117610730/402c671c9605dfa89e37ce1dc8b6617d.jpg,
11_CapCut,CapCut,7,332,2025-10-20,IMAGE,LEARN_MORE,CapCut Desktop,"Enjoy 40% off on first month Pro for new users (Desktop only)
Create smarter and faster with AI",,https://capcut-yt.onelink.me/W3Oy/1mef0e4i,https://app.foreplay.co/discovery?ad=zuk7RzGAXRjoUKAkFTuT,zuk7RzGAXRjoUKAkFTuT,https://r2.foreplay.co/24729959486614750/cc7202fb40aa734eb6cc4a40e94cc62e.jpg,
11_CapCut,CapCut,8,321,2025-10-31,IMAGE,LEARN_MORE,CapCut Desktop,"Enjoy 40% off on first month Pro for new users (Desktop only)
Create smarter and faster with AI",,https://capcut-yt.onelink.me/W3Oy/ltohgexo,https://app.foreplay.co/discovery?ad=FjLItQGgLf2vZJRcIpCO,FjLItQGgLf2vZJRcIpCO,https://r2.foreplay.co/0fbd21fc6257cf2afbf924ae6b76e37a643dc3fa2f33a95f682e97397b092f39.png,
11_CapCut,CapCut,9,318,2025-11-03,IMAGE,LEARN_MORE,CapCut Desktop,"AI Design for everyone. Design anything by Chat. 
Create marketing visuals instantly.",,https://capcut-yt.onelink.me/W3Oy/hn7dsfgl,https://app.foreplay.co/discovery?ad=hXptoUBDKFp0kLlkFlaJ,hXptoUBDKFp0kLlkFlaJ,https://r2.foreplay.co/7ac48096a95159e03ad4f4aeba1ea411c3bd805239f099cc4d72b87ee3585c6b.jpg,
11_CapCut,CapCut,10,317,2025-11-04,IMAGE,INSTALL_MOBILE_APP,Edit Like a Pro with CapCut,"CapCut gives you everything you need to make videos that stand out — filters, effects, and transitions all in one place.",,http://play.google.com/store/apps/details?id=com.lemon.lvoverseas,https://app.foreplay.co/discovery?ad=rdHq0W2YLKqbwXQz9VHV,rdHq0W2YLKqbwXQz9VHV,https://r2.foreplay.co/229f27c52c99b22a66fbc25b03de2d21c3174f23c9d602a0bf1b875cb3cf10bd.jpg,
12_VEED,VEED,1,315,2025-11-06,DCO,LEARN_MORE,,"From prompt → polished video in seconds.
VEED: combines the best of you with best‑in‑class AI generation to make your videos amazing",,https://www.veed.io/ai-studio,https://app.foreplay.co/discovery?ad=aivDb9BekI6vzHi1pLzP,aivDb9BekI6vzHi1pLzP,https://r2.foreplay.co/09ae90e4edd2151742d19bd8a56901e7882058b0623bca31b0506bd9efa4a991.jpg; https://r2.foreplay.co/4bb2887dbeb009c83a35a72300c96b29b1a38b7955dbd90b04c88b9c75a682b2.jpg,Veed Studio
12_VEED,VEED,2,153,2026-04-17,DCO,LEARN_MORE,,"AI video creation, made for social. Generate thumb-stopping videos while you do the thousand other things on your list. Finally, AI video worth posting.",,https://www.veed.io/ai-studio,https://app.foreplay.co/discovery?ad=hc0ac3r7tWTw5l7KKwm0,hc0ac3r7tWTw5l7KKwm0,https://r2.foreplay.co/1eec5f04316730ceccba0bfc0505dbd92c12ff6517f76ef83bfe03fe41307928.png; https://r2.foreplay.co/c29573b3625d846e6fd13b4faad6e8b6dfc227c5d5c3a399525c379c8a896c56.png,Veed Studio
12_VEED,VEED,3,153,2026-04-17,DCO,LEARN_MORE,,"AI video creation, made for social. Generate thumb-stopping videos while you do the thousand other things on your list. Finally, AI video worth posting.",,https://www.veed.io/ai-studio,https://app.foreplay.co/discovery?ad=PbEqdbHRHxsYD0JBtc3K,PbEqdbHRHxsYD0JBtc3K,https://r2.foreplay.co/e67e6c4eb3ba06f85c1f84b507005634273dffc3af7b2565b68b07db459f1c55.png; https://r2.foreplay.co/f6c190c2c0741e7dc631f12cf54e488805e8c6c1ad5eaf612786c3825ed88329.png,Veed Studio
12_VEED,VEED,4,153,2026-04-17,DCO,LEARN_MORE,,"AI video creation, made for social. Generate thumb-stopping videos while you do the thousand other things on your list. Finally, AI video worth posting.",,https://www.veed.io/ai-studio,https://app.foreplay.co/discovery?ad=OoKQgTZm7JAecFhQItLe,OoKQgTZm7JAecFhQItLe,https://r2.foreplay.co/1fc9d7f1e6d8973912e9a042509c98d0a2b879516ba112a0eec9358373d43d63.png; https://r2.foreplay.co/768a866fb0bd2456898326634d3d24b14cd13129cd67ac9ec54be87c268894af.png,Veed Studio
12_VEED,VEED,5,153,2026-04-17,DCO,LEARN_MORE,,"AI video creation, made for social. Generate thumb-stopping videos while you do the thousand other things on your list. Finally, AI video worth posting.",,https://www.veed.io/ai-studio,https://app.foreplay.co/discovery?ad=B2aQgkcCmgFjDL0Ck03r,B2aQgkcCmgFjDL0Ck03r,https://r2.foreplay.co/2578400f0c94bcf76b1eb1416aa15c355a47a96533ba5b903841a27f6dccc220.png; https://r2.foreplay.co/90b187cbd9efe0478cf18d4d8d683ac76275c030021fe44d891f67bab58622f0.png,Veed Studio
12_VEED,VEED,6,153,2026-04-17,DCO,LEARN_MORE,,"AI video creation, made for social. Generate thumb-stopping videos while you do the thousand other things on your list. Finally, AI video worth posting.",,https://www.veed.io/ai-studio,https://app.foreplay.co/discovery?ad=6amRr63Kkh8I25uLYJTP,6amRr63Kkh8I25uLYJTP,https://r2.foreplay.co/dad290c34a8913c4d554ee6ead4809fa7be4a940b73ca736dc7edc316f4170e0.png; https://r2.foreplay.co/e2278dd60544c12d4e5aaf9e11e9e08897ddaa7fab4fd7165a5c0832c727d1a7.png,Veed Studio
12_VEED,VEED,7,30,2026-08-18,IMAGE,LEARN_MORE,Revolutionize Video Creation with AI,"VEED just got smarter. Edit with script, use AI video models, and repurpose content in less time.",,https://www.veed.io/ai,https://app.foreplay.co/discovery?ad=hf43YSaDECteSpVqXuAS,hf43YSaDECteSpVqXuAS,https://r2.foreplay.co/604b7c77970bc0d59565fa606e009c083ab0bdf1c49260dd8ddf3c38f708dfd5.png,Veed Studio
12_VEED,VEED,8,30,2026-08-18,IMAGE,LEARN_MORE,Revolutionize Video Creation with AI,"VEED just got smarter. Edit with script, use AI video models, and repurpose content in less time.",,https://www.veed.io/ai,https://app.foreplay.co/discovery?ad=7iTHjQuShM91o95thLW8,7iTHjQuShM91o95thLW8,https://r2.foreplay.co/5b45c822ba36ae46eae12dfa8cbf8323190e3eeb21cd184d1f0eee29c76742df.png,Veed Studio
15_Ableton,Ableton,1,303,2025-11-18,DCO,SHOP_NOW,Head to the Ableton shop,Save 20% on Ableton Move until Dec 2. Discover the portable tool for intuitive music making.,,https://www.ableton.com/en/shop/move,https://app.foreplay.co/discovery?ad=qCKZW4GPcVj8Gg1El1Q5,qCKZW4GPcVj8Gg1El1Q5,https://r2.foreplay.co/6df08dfeb35b2358707a8a4bf55908d78e1823247dc0f0ccaf3c01e2d4eca3ed.jpg; https://r2.foreplay.co/4db0592b4cbd63a5af4dcc7902bdc712a48c2624559c5c21b7c368a71698c474.jpg,
15_Ableton,Ableton,2,205,2026-02-24,DCO,LEARN_MORE,See what Push 3 can do,Push 3: an all-in-one flexible system for making music.,,https://www.ableton.com/en/push/,https://app.foreplay.co/discovery?ad=tIjPuSAQ9ZLxEQMPWoIz,tIjPuSAQ9ZLxEQMPWoIz,https://r2.foreplay.co/42a8643214290313bbec4a0c4c0e07dee686a66ff962dc242824e869239614df.png; https://r2.foreplay.co/d7f3aff805ea334fb294b4dcac7b161c551405fb98325d45ba05413582c669df.png,
15_Ableton,Ableton,3,147,2026-04-23,DCO,SHOP_NOW,25% off Live 12 and Packs,"Save 25% on Ableton Live, upgrades and Packs until April 29.",,https://www.ableton.com/en/shop/live/,https://app.foreplay.co/discovery?ad=bPwBRWMIYM7fHczz8pZV,bPwBRWMIYM7fHczz8pZV,https://r2.foreplay.co/9f2042c8d0083bc1b0b018b769353e09ac97f370f731931f6e97e8534f17ceec.jpg; https://r2.foreplay.co/a70efe493be7027a3f2afb224ac094ce1b58b5147f2b3fe8eca4c22e5109b611.jpg,
15_Ableton,Ableton,4,15,2026-09-02,DCO,SHOP_NOW,Students get 50% off,"Studying or teaching? Play, create, and explore more this year with 50% off Live 12.",,https://www.ableton.com/en/shop/education/,https://app.foreplay.co/discovery?ad=z32eJJID5w9Yy9gWQh8J,z32eJJID5w9Yy9gWQh8J,https://r2.foreplay.co/a41b4712e7909e7d03fd2ed2db05c5d8654d7e1c3b95ce40b7a876cefc2338af.jpg; https://r2.foreplay.co/1bfe92854c7975319b0d5d132c1e25a454365d78f9bb73a5d2b498043993afa8.jpg,
15_Ableton,Ableton,5,15,2026-09-02,IMAGE,SHOP_NOW,Students get 50% off,"Studying or teaching? Play, create, and explore more this year with 50% off Live 12.",,https://www.ableton.com/en/shop/education/,https://app.foreplay.co/discovery?ad=ys65MIUx3HJUpL17wQ3Q,ys65MIUx3HJUpL17wQ3Q,https://r2.foreplay.co/1bfe92854c7975319b0d5d132c1e25a454365d78f9bb73a5d2b498043993afa8.jpg,
15_Ableton,Ableton,6,15,2026-09-02,DCO,SHOP_NOW,Students get 50% off,"Studying or teaching? Play, create, and explore more this year with 50% off Live 12.",,https://www.ableton.com/en/shop/education/,https://app.foreplay.co/discovery?ad=r5KDY3sfZtr7SqQNvq6E,r5KDY3sfZtr7SqQNvq6E,https://r2.foreplay.co/a41b4712e7909e7d03fd2ed2db05c5d8654d7e1c3b95ce40b7a876cefc2338af.jpg; https://r2.foreplay.co/1bfe92854c7975319b0d5d132c1e25a454365d78f9bb73a5d2b498043993afa8.jpg,
15_Ableton,Ableton,7,15,2026-09-02,DCO,SHOP_NOW,Students get 50% off,"Studying or teaching? Play, create, and explore more this year with 50% off Live 12.",,https://www.ableton.com/en/shop/education/,https://app.foreplay.co/discovery?ad=fgdyT0rtavR08wKdY5S0,fgdyT0rtavR08wKdY5S0,https://r2.foreplay.co/a41b4712e7909e7d03fd2ed2db05c5d8654d7e1c3b95ce40b7a876cefc2338af.jpg; https://r2.foreplay.co/1bfe92854c7975319b0d5d132c1e25a454365d78f9bb73a5d2b498043993afa8.jpg,
15_Ableton,Ableton,8,15,2026-09-02,IMAGE,SHOP_NOW,Students get 50% off,"Studying or teaching? Play, create, and explore more this year with 50% off Live 12.",,https://www.ableton.com/en/shop/education/,https://app.foreplay.co/discovery?ad=GV4aJWrphQQ63aAXvE5j,GV4aJWrphQQ63aAXvE5j,https://r2.foreplay.co/1bfe92854c7975319b0d5d132c1e25a454365d78f9bb73a5d2b498043993afa8.jpg,
15_Ableton,Ableton,9,15,2026-09-02,IMAGE,SHOP_NOW,Students get 50% off,"Studying or teaching? Play, create, and explore more this year with 50% off Live 12.",,https://www.ableton.com/en/shop/education/,https://app.foreplay.co/discovery?ad=CYWx8NuNQwl5Gl0Ucw7b,CYWx8NuNQwl5Gl0Ucw7b,https://r2.foreplay.co/a41b4712e7909e7d03fd2ed2db05c5d8654d7e1c3b95ce40b7a876cefc2338af.jpg,
15_Ableton,Ableton,10,14,2026-09-03,DCO,SHOP_NOW,Students get 50% off,"Studying or teaching? Play, create, and explore more this year with 50% off Live 12.",,https://www.ableton.com/en/shop/education/,https://app.foreplay.co/discovery?ad=xV0HKkbaNB6C0X8Tb1Q2,xV0HKkbaNB6C0X8Tb1Q2,https://r2.foreplay.co/a41b4712e7909e7d03fd2ed2db05c5d8654d7e1c3b95ce40b7a876cefc2338af.jpg; https://r2.foreplay.co/1bfe92854c7975319b0d5d132c1e25a454365d78f9bb73a5d2b498043993afa8.jpg,
15_Ableton,Ableton,11,14,2026-09-03,IMAGE,SHOP_NOW,Students get 50% off,"Studying or teaching? Play, create, and explore more this year with 50% off Live 12.",,https://www.ableton.com/en/shop/education/,https://app.foreplay.co/discovery?ad=smSfh1bodS891L5Fxycn,smSfh1bodS891L5Fxycn,https://r2.foreplay.co/a41b4712e7909e7d03fd2ed2db05c5d8654d7e1c3b95ce40b7a876cefc2338af.jpg,
15_Ableton,Ableton,12,13,2026-09-04,IMAGE,SHOP_NOW,Students get 50% off,"Studying or teaching? Play, create, and explore more this year with 50% off Live 12.",,https://www.ableton.com/en/shop/education/,https://app.foreplay.co/discovery?ad=zKpkKsvzGumpmtdCucSK,zKpkKsvzGumpmtdCucSK,https://r2.foreplay.co/1bfe92854c7975319b0d5d132c1e25a454365d78f9bb73a5d2b498043993afa8.jpg,
16_Splice,Splice,1,296,2025-11-25,DCO,SUBSCRIBE,50% Off Ends Soon,The Black Friday deal every creator wants. Get 50% off Splice Creator.,,http://splice.com/special-offer,https://app.foreplay.co/discovery?ad=wUBCQdUURLxatv0aMzl8,wUBCQdUURLxatv0aMzl8,https://r2.foreplay.co/4b38382111b8d9a057e704a0ee43b2858ae813a5e707348efe5d08d3c4d11403.png; https://r2.foreplay.co/9462b486487b2c842df02b6ff41e162278e0d9a57532df122e8a4d56f466118d.png,
16_Splice,Splice,2,184,2026-03-17,DCO,DOWNLOAD,Sounds Of KSHMR Returns,"A 10-year partnership evolves with Vol. 5. Explore the first drop from Dharma Studio, now live on Splice.",,https://splice.com/sounds/labels/dharma-studio,https://app.foreplay.co/discovery?ad=xHr0mU9BZe6t7tXbyASu,xHr0mU9BZe6t7tXbyASu,https://r2.foreplay.co/2e93c4270e4afcf3e6eda1859ebaca107436ec6b337139c197cde68d443b9191.jpg; https://r2.foreplay.co/f310471f9b3e76738fedde99270215f9f99a1d32272c2300738b6282779001b3.jpg,
16_Splice,Splice,3,184,2026-03-17,DCO,DOWNLOAD,Sounds Of KSHMR Returns,"A 10-year partnership evolves with Vol. 5. Explore the first drop from Dharma Studio, now live on Splice.",,https://splice.com/sounds/labels/dharma-studio,https://app.foreplay.co/discovery?ad=x61b0QCfjiVptcnl8lDA,x61b0QCfjiVptcnl8lDA,https://r2.foreplay.co/706c9941d1c9e7acc914e2da9677a3df2350338e2bf876281c658cff0347505e.jpg; https://r2.foreplay.co/e92c556004d27b888ffd05dee96901e2acc6d40248a8da7e611e597f67e373e7.jpg,
16_Splice,Splice,4,184,2026-03-17,DCO,DOWNLOAD,Sounds Of KSHMR Returns,"A 10-year partnership evolves with Vol. 5. Explore the first drop from Dharma Studio, now live on Splice.",,https://splice.com/sounds/labels/dharma-studio,https://app.foreplay.co/discovery?ad=jxbWcInoRA9IPX1PJXmG,jxbWcInoRA9IPX1PJXmG,https://r2.foreplay.co/5eff964e65d9de8f798ada894281110f8ad6a2a1b580f31b1357d6822be8eff4.jpg; https://r2.foreplay.co/19dddd8488b5fbabe2002e6a1b7cd4c35156e2e91cf78c2587e6ec68d6140f82.jpg,
17_Native_Instruments,Native Instruments,1,493,2025-05-12,DPA,SHOP_NOW,Expansion - Drum State,Say goodbye to lifeless loops and hello to drums that hit just right.,,https://www.native-instruments.com/catalog/software/drums/,https://app.foreplay.co/discovery?ad=m8HkETYc7lkZyPgORI1m,m8HkETYc7lkZyPgORI1m,https://r2.foreplay.co/9771651232910840/fcf761173cdfd4f2ea016a3f56914eff.jpg; https://r2.foreplay.co/9771651232910840/d088e26fb24c8161b712dd6f455f777e.jpg; https://r2.foreplay.co/9771651232910840/39b86568368aeb709e1ce8baecf3e644.jpg; https://r2.foreplay.co/9771651232910840/8152343f5a2c01c631394a8d641ccfbf.jpg; https://r2.foreplay.co/9771651232910840/a74c308c1b1fad5a763efe3a109620ec.jpg; https://r2.foreplay.co/9771651232910840/bec1d7ca31d1d299d0ff12f13dfe4d1f.jpg,
17_Native_Instruments,Native Instruments,2,472,2025-06-02,DCO,LEARN_MORE,Native Instruments Blog,"The Patterns Tool is a new feature in Kontakt that combines the ease-of-use of an arpeggiator with the powerful flexibility of a sequencer, making it easier than ever to create exciting new rhythms and musical sequences.",,https://blog.native-instruments.com/patterns-kontakt/,https://app.foreplay.co/discovery?ad=pcjico2eDkDzuXgMorSV,pcjico2eDkDzuXgMorSV,https://r2.foreplay.co/9895696210479908/e505e17a665ae27004e342f7aad9d30d.jpg,
17_Native_Instruments,Native Instruments,3,430,2025-07-14,IMAGE,SIGN_UP,Discover 360,Get all our best sounds and tools in one flexible subscription.,,https://www.native-instruments.com/en/products/subscription/360-subscription-v2/,https://app.foreplay.co/discovery?ad=lo86KF4yRzLpdzsAIyf8,lo86KF4yRzLpdzsAIyf8,https://r2.foreplay.co/24130765289910932/1ed6892fc0fe80d9a6c5f372f4af4106.jpg,
17_Native_Instruments,Native Instruments,4,428,2025-07-16,DCO,SHOP_NOW,Introducing Drum State,Unlock sounds recorded from one of the world's most loved drum machines.,,https://www.native-instruments.com/products/komplete/expansions/drum-state/,https://app.foreplay.co/discovery?ad=xnN5igrE2aQJ2aQcQgt1,xnN5igrE2aQJ2aQcQgt1,https://r2.foreplay.co/24061454890176070/5c4310e3c278bbda267e31f9cba7d3c9.jpg; https://r2.foreplay.co/24061454890176070/2e40fbff5a9c4581381f405187aec2a0.jpg,
17_Native_Instruments,Native Instruments,5,428,2025-07-16,DCO,SHOP_NOW,Save with the Claire piano bundle,"From delicate whispers to metallic hits, Claire: Avant redefines a piano’s possibilities.",,https://www.native-instruments.com/products/komplete/keys/claire-avant/,https://app.foreplay.co/discovery?ad=2KMRLc32io43D4eTyXqx,2KMRLc32io43D4eTyXqx,https://r2.foreplay.co/24068332262869670/db728a90eb7aa4559c0ea76a0eea84de.jpg; https://r2.foreplay.co/24068332262869670/9d2d69995a43b16c128be2b42a19709f.jpg,
17_Native_Instruments,Native Instruments,6,427,2025-07-17,DPA,SHOP_NOW,Alicias Electric Keys,"From lush pianos to vintage keys, transform your tracks with new sounds.",,https://www.native-instruments.com/catalog/software/keys/,https://app.foreplay.co/discovery?ad=mLxpG1jRKtUO4WrKrFFt,mLxpG1jRKtUO4WrKrFFt,https://r2.foreplay.co/24159370653673210/53b199d46aeda01651b9bf0ca8e2bdf9.jpg; https://r2.foreplay.co/24159370653673210/3c8d6d0ef5e3ab0f81ea00945fbf76e4.jpg; https://r2.foreplay.co/24159370653673210/c7ad988f42f8a10c8189339b10df205d.jpg; https://r2.foreplay.co/24159370653673210/c27f1368633f5c6a7dc9ce81d290ec9b.jpg; https://r2.foreplay.co/24159370653673210/060969d5d8328713df2729bda0dd4c91.jpg; https://r2.foreplay.co/24159370653673210/4f3437d5ffd625274e1e7d536f534355.jpg,
17_Native_Instruments,Native Instruments,7,416,2025-07-28,DCO,LEARN_MORE,Native Instruments Blog,"Thanks to digital technology, it’s never been easier to make any sound you can imagine.",,https://blog.native-instruments.com/how-to-make-lofi-music/,https://app.foreplay.co/discovery?ad=HrVs7SDRJ96a3m0yVRm3,HrVs7SDRJ96a3m0yVRm3,https://r2.foreplay.co/23958894777086070/c16240cfab562d7c5b591acd05e4c51f.jpg,
17_Native_Instruments,Native Instruments,8,407,2025-08-06,IMAGE,SIGN_UP,Discover 360,Get all our best sounds and tools in one flexible subscription.,,https://www.native-instruments.com/en/products/subscription/360-subscription-v2/,https://app.foreplay.co/discovery?ad=CWkOttWkG2zOG0VHTRcT,CWkOttWkG2zOG0VHTRcT,https://r2.foreplay.co/23978206791821970/9fdc013ff2bac760cba3e4ed800b9dbf.jpg,
17_Native_Instruments,Native Instruments,9,385,2025-08-28,CAROUSEL,,Discover Erosia,The hidden sounds of friction,,https://www.native-instruments.com/products/komplete/cinematic/erosia/,https://app.foreplay.co/discovery?ad=yAjpMGeZLN5jL5sxKrwN,yAjpMGeZLN5jL5sxKrwN,https://r2.foreplay.co/25085660004375170/7ab0ea08045cb948fbcc4d9b08127f38.jpg; https://r2.foreplay.co/25085660004375170/3fb517bac7e17e1b9b125af7e72a8e1c.jpg; https://r2.foreplay.co/25085660004375170/120f3f23aa0a8a4437490f74dc0106c3.jpg; https://r2.foreplay.co/25085660004375170/97557d30a28e0d27344761a22b624f5a.jpg,
17_Native_Instruments,Native Instruments,10,380,2025-09-02,IMAGE,SHOP_NOW,Find what you've been looking for,"Explore hundreds of discounted plugins, ready to play on your hardware.",,https://fb.com/canvas_doc/772691582030150,https://app.foreplay.co/discovery?ad=01oDJPztZARSmQS5ql6t,01oDJPztZARSmQS5ql6t,https://r2.foreplay.co/24477541511910176/ec6983d491c1a967f68ba3d7246fe967.jpg,
